Message,Label
Son Gun Yarin! Size ozel 25 TL Hediye Cekiniz hesabinizda sizi bekliyor. http://www.hizlial.com/R6921/25HediyeCeki Listeden ayrilmak icin HZL RET yazip 2924'e sms gonderebilirsiniz,spam
"Aku jg waktu itu foto tgl 17 juli, katanya selesai 29 agustus :(",ham
"Sama ingetin ya, ini kan web nya mau di publish, kita kan ikut develop tuh, nah di web nya ada nama kita atau jurusan ga?",ham
Secim oncesi yatiriminizi altindan yana yapin taksitli altin alisverisinin keyfini cikarin n11.com/altin SMS iptali icin n11 IPTAL yazip 2924e gonderebilirsiniz,spam
"Her gununuze farkli bir renk katin diye, iPhone 5/5s/5c kiliflari 9,90 TL! Hemen siparis vermek icin tiklayin! http://bit.ly/1BuwrtP",spam
I'm working technical support :)voice process.networking field.,ham
Gap Kadin sezon urunlerinde %30 INDIRIM! 200TL ve uzeri alisverislerde gecerli. Son gun 28 Haziran Pazar. Sms ret icin GAP yazin 3525'e gonderin.,spam
Hi neva worry bout da truth coz the truth will lead me 2 ur heart. ItåÕs the least a unique person like u deserve. Sleep tight or morning,ham
Inşallah yaparsn ha gayret sen neler yapmissin bunu mu yapamican,ham
Went fast asleep dear.take care.,ham
Paraf ile Mudo giyim ve mobilya disi Meptudo Conc alisverisinizde indirimlere ek %10 INDIRIM! 100TL uzerine %10 ParafPara ve 8 taksit!Detay www.parafcard.com.tr,spam
"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",spam
30 TL hediyen www.oxxo.com.tr 'de! Ask bazen kapina gelen tatli bir hediyedir! Askla kal. Mersis:0001000289100012 Iptal: http://strw.co/c.php?n=5383266223&i=2241053&m=1012,spam
"Digiturk AYDA SADECE 5,99TL, Ayda 600 adet film, belgesel kanallari, spor kanallari hediye Size özel FIRSAT KODU: TJN0204 Bugün SONGÜN, HEMEN ARAYIN 02162990473",spam
"Xbox One ile Futbol keyfin garanti! 18 Ekim tarihine kadar Internet veya Cep Subesi'ne giris yapin,  FIFA 2016 hediyeli XBOX One oyun konsolunu 200 TL indirimli alma firsatini yakalayin. Detayli bilgi icin http://goo.gl/JDxmxv",spam
Sleepy.com.tr Facebook ta 300.000 Kisi olmamizin Mutluluguyla 7-31 Ocak Arasinda Toplamda En Fazla Alisveris Yapan 300 Kisiye Meyve Sepeti (1 Kutu Portakal Kokulu +1 Kutu Elma Kokulu +1 Kutu Limon Kokulu +1 Kutu Cilek Kokulu) Hediye! Bizi Takip Edin,spam
"Hallo urang minang, ado sticker rancak di Group Line Urang Kampuang MINANG GUY, beli pake pulsa Telkomsel",spam
K..i deleted my contact that why?,ham
G.W.R,ham
I not free today i haf 2 pick my parents up tonite...,ham
"A few people are at the game, I'm at the mall with iouri and kaila",ham
Ders.. doneceğim,ham
Yeni kalktım yorulmuşum,ham
"Sir, i am waiting for your call, once free please call me.",ham
"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",ham
Quite late lar... Ard 12 anyway i wun b drivin...,ham
DIGITURKTEN FIRSAT! SiZE OZEL YIL SONUNA KADAR 200 UZERi ULUSAL HD YAYIN BELGESEL+SPOR+DiZi+YETiSKiN iLK AY LiG TV AYDA SADECE 10 TL.HEMEN ARAYIN 02122129070,spam
Ablaaaaaa yardım lazım sen sinema okudun değil mi? O halde makineler hakkında bilgin vardır kesin...,ham
Okie.. Thanx..,ham
Don know. I did't msg him recently.,ham
Dont let studying stress you out. L8r.,ham
"KAMPANYA - 25TL puan firsati Mavi'de! 15 Kasim'a kadar 3943 ile biten Kartus kartinla 175TL yeni sezon alisverisi yap, 25TL hediye puan senin olsun. Puanlar 17 Kasim'da kartinda. Magazalar & mavi.com. SMS almak istemiyorsan MAVI yaz 3525'e gonder. ",spam
"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",ham
Ne tesadüf ben de tam banyoya girecektim,ham
"Shop till u Drop, IS IT YOU, either 10K, 5K, å£500 Cash or å£100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",spam
"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance..""",ham
Bana numara bulmadin hala!? :),ham
"Kampanya,VakifBank Worldcardla 31Temmuza kadar World uyesi Petrol Ofisinde farkli gunlerde 4 adet 100TL harcamaniza 1-10 Agustos arasi World uyesi Petrol Ofisinde 25TL indirim.PO yaz kart son 6 hane 6635e gonder. Kampanya SMSi almak istemiyorsaniz VBRED yazin 6757ye ucretsiz gonderin. Bilgi: http://bit.ly/1qH1",spam
I'm not. She lip synced with shangela.,ham
"Jumat BAIK promo, BRONET 24Jam 1GB 30hr Rp10900 dan BRONET 4GB 60hr (24Jam 2GB + 00-06 2GB) Rp24900. SEGERA aktifkan paketnya melalui *123*888#.Info838.LD268",spam
"I didnt get ur full msg..sometext is missing, send it again",ham
"Dikkat! Belgesel+Sinema+Spor+yetiskin+Yüzlerce Kanal 12ay Boyunca Sok Fiyata Ayda Sadece 24tl,3ay Bedavaya Izlemek Icin Son 2Gün Hemen Arayin 08505506402",spam
"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",ham
"SMLT_Anda m-ndpt Hadiah TOYOTA ALL New AVANZA, dr TELKOMSELpoin, Pin pemenang anda b89c7h9. U/INFO Lebih lengkap kunjungi: http;//gebyartelkomsel.juplo.com",spam
"%50'ye varan Büyük Nike indirimi Basladi | Ücretsiz Kargo, 6 Taksit http://www.korayspor.com/marka/nike?sd=2",spam
"Avealilara Alisveris Molasi! Avealilara ozel mizu.com 'da parfumden giyime tum urunlerde %20 indirim! MIZU yazip 5060'a gondererek sifrenizi alin, indirimli alisverisin keyfini cikarin. Katilim 1 SMS bedelidir.",spam
Enişte beyler iyi mi kıymetini biliyor mu,ham
Paraf ile farkli gun ve tek seferde 100TL ve uzeri 5. akaryakit harcamaniza 50TL ParafPara!KAZAN yaz bosluk birak kart son 6 haneyi 3404'e gonder! parafcard.com,spam
"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card",ham
Vaysss. Anlastuk.,ham
Lmao. Take a pic and send it to me.,ham
"Motorlu Tasitlar Vergisinde ucretsiz 3 taksit! Odemenizi gib.gov.tr ,Garanti Internet ve Cep Subeleri ,4440333, garanti.com.tr 'den yapabilirsiniz. Detayli bilgi: bonus.com.tr Iletisim tercihlerinizi degistirmek icin: Paramatikler ve 08502220333",spam
Oh ya ya. I remember da. .,ham
"Digiturk'ten Dev Firsat!150'den Fazla Kanal+Belgesel+Cocuk+HD kanallar 5 ay 5,99TL Kurulum Bedava ve 1 ay LIGTV+ 6 Ay Yetiskin+Dizi Hediye.MusHizm:02129453334",spam
Its not that time of the month nor mid of the time?,ham
5502550888Nolu Hattiniza Alisverislerinizden dolayi Tanimlanan Samsung Galaxy S-6 Akilli Telefon onaylanmadigi taktirde IPTAL Olacaktir.Bilgi icin:02129255088,spam
How long does it take to get it.,ham
Hows the champ just leaving glasgow!,ham
I want to see your pretty pussy...,ham
"I can't, I don't have her number!",ham
SOGUK KIS GUNLERINDE SICAKLIGIYLA VAZGECILMEZINIZ YUMUSACIK POLAR SABAHLIKLAR BU HAFTA 29.99TL VE 39.99TL! CIKIS:5830A MC MERSIS0273065777400019 madamecoco.com,spam
Thanx 4 e brownie it's v nice...,ham
"see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training.",ham
This is the 2nd time we have tried to contact u. U have won the å£1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm,spam
They did't play one day last year know even though they have very good team.. Like india.,ham
Paraf uyesi BEYAZ ESYA ve ELEKTRONIK magazalarinda Parafinizi kullanin +5 TAKSIT veya 2AY ERTELEME firsatindan yararlanin.Detay http://url.parafcard.com.tr/21,spam
"SELAMAT, Anda memenangkan 1 UNIT MOBIL FREED dr TELKOMSEL, Edisi THN 2013 di undi tdi mlm pkl 23:30 di RCTI U/info Hub : 082329676767 H. MULYADI Pengirim : +777",spam
Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 å£3/wk 087016248,spam
E& (gila) ada namakuuu. Kapan aku luluuus,ham
Hi happy birthday. Hi hi hi hi hi hi hi,ham
"DIGITURKE BUGUN UYE OLANA TUM BELGESEL+FILM KANALLARI 15TL! KURULM AKTIVASYON UCRETSIZ! HD KANALLAR BEDAVA!LIG TV, DIZI VE YETISKN KANALLARI HEDIYE!02129631773",spam
Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am,ham
Anasinifi Ilk-Ortaokul Lise ve Saglik Koleji  kayitlarimiz devam ediyor. Devlet Tesviginde son Hafta 02623432127 05058222978 SMSIPTAL icin MY1 yaz 5830'agönder,spam
"Sorry, I'll call later",ham
BU BONUS KACMAZ! Jojobet 'e Uye Olarak 200 TL Hosgeldin Bonusu Firsatini Kacirmayin! 30 Dakikada Banka Hesabinda www.jojobet2.com,spam
Ok k..sry i knw 2 siva..tats y i askd..,ham
İyiyiz canım benim Bugün işlerimizi halletmemiz lazım Yarın sabah erkenden çıkacağız yola Ablamları sabah erken gönderdik Şimdi ev falan bakıyoruz,ham
Thats cool. Where should i cum? On you or in you? :),ham
BU FIRSAT KACMAZ!4 YAS VE UZERI ARACINIZA TUM MEKANIK ONARIMLARDA %25 INDIRIM VE TAKSIT IMKANI. SIZI YETKILI SERVISIMIZE BEKLIYORUZ. KUTAY 4444252,spam
Besok dwm jadi ya praktikum weka. Bawa laptop.,ham
"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks",ham
Can you pls send me that company name. In saibaba colany,ham
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY å£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION",spam
"Interneti Bol 500dk 1000SMS 4GB paketinizle, yeni fatura doneminizden itibaren 12 fatura donemi boyunca ayda sadece 49TL ye rahatca konusabilir, mesajlasabilir ve internete girebilirsiniz. Erken iptal bedeli bilgisi icin www.turkcell.com.tr",spam
I keep ten rs in my shelf:) buy two egg.,ham
İyi çok büyük değil,ham
Seneye ders aşaması olacak,ham
I had it already..sabarish asked me to go..,ham
Congratulations ur awarded either å£500 of CD gift vouchers & Free entry 2 our å£100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,spam
"Sadece 9,90TL ye aylik 250dk konusma icin SABIT250 yazip 2222ye gonderin! Yurt ici tum sabit yonleri ve 444 lu numaralari ekonomik arayin.",spam
Oh yah... We never cancel leh... Haha ,ham
Anasayfa geldi şimdi eduroamla ilgili olabilir,ham
Sorry i din lock my keypad.,ham
"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",spam
Watching telugu movie..wat abt u?,ham
Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!,spam
British Town Dil Okulunda 1 kur alana 1 kur hediye! Firsatlar icin gec kalmayin! Okulumuza bekliyoruz. Mimar Sinan Cad. Finansbank yani 0246 218 0900 / 223 7581,spam
Yunus napıon??,ham
And pls pls drink plenty plenty water,ham
Are you sure you don't mean \get here,ham
Geçtim,ham
"Congratulations! Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",spam
Ok i've sent u da latest version of da project.,ham
"Your free ringtone is waiting to be collected. Simply text the password \MIX\"" to 85069 to verify. Get Usher and Britney. FML",spam
Chk in ur belovd ms dict,ham
Alanya Denize Sifir 4* Raina Beach Hotel 14 yas ucretsiz 4 gece 5 gun hersey dahil 249 TL 02422121457 Otelde Ode www.rainabeachhotel.com (smsiptal 08504806128 ),spam
I will see in half an hour,ham
"Lets use it next week, princess :)",ham
"MASA ORTUSU TAKIMLARI (MASA ORTUSU,RUNNER,4 PECETE) BU HAFTAYA OZEL 70TL YERINE 14.90TL,IKILI MUTFAK HAVLULARI 25TL YERINE 6.90TL.MAGAZALARDA VE madamecoco.com",spam
Well good morning mr . Hows london treatin' ya treacle?,ham
"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. \paths are made by walking.. not by waiting..\"" Goodnight!""",ham
"TEMIZ SU yazip 5777'ye gondereceginiz 5TL'lik SMS bagislariyla suya hasret topraklarin, susuzluktan catlayan sinelerine damla damla ferahlik olabilirsiniz.",spam
Hari ini! BRONET 24Jam 3GB 60hr Rp31900 dan BRONETSpecial 6GB 60hr (3GB 24Jam+3GB 00-06) Rp34900 di *123*888# SEGERA aktifkan paketnya sekarang!! Info838 LD300,spam
Şifa şifa :),ham
Ben sana yazdım tuvaletteyken sen aramışsın yarın görüşelim mi?,ham
what is your account number?,ham
Then why you not responding,ham
Oke deh aku jg emang pengen ngumpul sih kapan lg :(,ham
So lets make it saturday or monday as per convenience.,ham
Did u download the fring app?,ham
Sos! Any amount i can get pls.,ham
Captain is in our room:),ham
"Win the newest åÒHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",spam
Just buy a pizza. Meat lovers or supreme. U get to pick.,ham
Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,spam
"Yanlış alarm mıymış? Hadi neyse, şaka yapmıştır o, nst'ye bağladıklarında biliyorlar zaten, seninki biraz hareketli ya ondan olmuştur",ham
Apart from the one i told you about yesterday?,ham
I'm glad. You are following your dreams.,ham
Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,spam
HOTIC'te Buyuk Kis Indirimi!Bot ve Cizmelerde NET %70 INDIRIM.Keyifli alisverisler dileriz.,spam
"FIRSAT! Afyon'da ki Otelimizde, Termal Havuzlu Villalarda 5Gece 6Gun Tatil 299TL! 0-14 Yas Konaklama ve Buhar Banyosu UCRETSIZ. www.royaltermal.com 02722736375",spam
"KAMPANYA:Money Dostu, 5-31 Ekimde Migros,Tansastaki ilk 40TL harcamana 5 MONEY 6012**29 kartina tanimlandi!Alkol,sigara,TL dahil degildir.Son Kullanim 31Aralik. Bilgi:4441044, SMS almak istemiyorsan IPTAL yaz 7447'ye ucretsiz gonder.",spam
Abla ya bir şey soracaktım sana,ham
"KAMPANYA: Simdi DERIMOD'da tum DERI CEKET ve AYAKKABILARDA fiyatlar ETIKETIN YARISI! Hemen siz de Derimod'a gelin, net %50 indirimi kacirmayin. Ustelik World'e ozel 8 taksit firsatiyla. SMS istemiyorsaniz DERIMOD yazip 4933'e gonderebilirsiniz. MERSIS NO:0293000831300010",spam
aathi..where are you dear..,ham
Naptınız köyde ablam,ham
I dont thnk its a wrong calling between us,ham
Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,ham
Bi dahakine bizden önce girer heralde :),ham
Pls speak to that customer machan.,ham
"BONUS Rp. 5,000 untuk kamu! Cukup telpon teman kamu selama 2 menit hari ini untuk mendapatkan bonusnya, khusus hari ini saja!  A010",spam
"Received, understood n acted upon!",ham
K. I will sent it again,ham
Dun need to use dial up juz open da browser n surf...,ham
Yemek yemiyor oğlun kahvaltı da doğru düzgün yapmadı,ham
"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",ham
"Rahat rahat konusup, azar azar odeyin diye, paketiniz bittikten sonra Yeni Asim Cozumu otomatik devreye girer. Boylece her 30dk konusma icin sadece 3TL oder, surpriz fatura ile karsilasmazsiniz. Detayli bilgi icin turkcell.com.tr",spam
"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 å£3/wk",spam
"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",ham
Good night my dear.. Sleepwell&amp;Take care,ham
... Are you in the pub?,ham
I can't make it tonight,ham
"\Hey! do u fancy meetin me at 4 at cha åÐ hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x\""""",ham
K k :-):-) then watch some films.,ham
Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,ham
"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",ham
I am not sure about night menu. . . I know only about noon menu,ham
"Selamat Paket Flash 10 MB (1 hari) Rp.2500 telah diaktifkan, berlaku s/d tgl 07/08/2016 pk. 23:59 WIB. Paket langsung diperpanjang pada akhir masa aktif paket dengan tarif sesuai lokasi Anda. Cek status/berhenti berlangganan melalui *363#. Info detail tarif lihat di Tsel.me/internet",spam
Shopping? Eh ger i toking abt syd leh...Haha,ham
IsCep Bana Ozel menusunde Tchibo.com.tr'de alt harcama limiti olmaksizin %10 indirim sizi bekliyor! Son gun 31 Temmuz. Iletisim tercihlerinizi degistirmek icin: Internet Subesi veya 08507240724 T. Is Bankasi A.S. Mersis No: 8943397612554680,spam
Çifte firsat kazandiniz!Altinyildiz Classics'te bu hafta sonu size ozel 2TAKIM ELBISE+2GOMLEK+2KRAVAT seti 99.9TL x 6Taksit firsati ile.Size ozel tekliflerimizi almak istemiyorsaniz RET ALTINYILDIZ yazip 3347'ye gonderin.Mersis No: 0187062871800019.,spam
Where in abj are you serving. Are you staying with dad or alone.,ham
"Paraf ile 31 Aralik'a kadar Paraf uyesi giyim,aksesuar,kozmetik magazalarinda 50TL üzeri taksitli islemlerde +4 taksit! http://url.parafcard.com.tr/3E",spam
We don call like  &lt;#&gt;  times oh. No give us hypertension oh.,ham
"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",spam
"TL yuklemelerin icin vakit kaybetme, Is Bankasi araciligiyla aylik otomatik yukleme talimati ver; talimatli her 30 TL ve uzeri yuklemende, 7 gun gecerli her yone hediye 120 DK kazan! Detayli bilgi icin avea.co/2liKazanc",spam
